"","P393_Q801A","P393_Q801B","P393_Q801C","P393_Q801D","P393_Q801E","P393_Q801F","P393_Q801G","P393_Q801H","P393_Q802A","P393_Q802B","P393_Q802C","P393_Q802D","P393_Q802E","P393_Q802F","P393_Q802G","P393_Q802H","P393_Q803A","P393_Q803B","P393_Q803C","P393_Q803D","P393_Q803E","P393_Q803F","P393_Q803G","P393_Q803H","P393_Q804A","P393_Q804B","P393_Q804C","P393_Q804D","P393_Q804E","P393_Q804F","P393_Q804G","P393_Q804H","P393_Q805A","P393_Q805B","P393_Q805C","P393_Q805D","P393_Q805E","P393_Q805F","P393_Q805G","P393_Q805H","P393_Q806A","P393_Q806B","P393_Q806C","P393_Q806D","P393_Q806E","P393_Q806F","P393_Q806G","P393_Q806H","P393_Q807A","P393_Q807B","P393_Q807C","P393_Q807D","P393_Q807E","P393_Q807F","P393_Q807G","P393_Q807H","P393_Q808A","P393_Q808B","P393_Q808C","P393_Q808D","P393_Q808E","P393_Q808F","P393_Q808G","P393_Q808H","P393_Q809A","P393_Q809B","P393_Q809C","P393_Q809D","P393_Q809E","P393_Q809F","P393_Q809G","P393_Q809H","P393_Q810A","P393_Q810B","P393_Q810C","P393_Q810D","P393_Q810E","P393_Q810F","P393_Q810G","P393_Q810H","P393_Q811A","P393_Q811B","P393_Q811C","P393_Q811D","P393_Q811E","P393_Q811F","P393_Q811G","P393_Q811H","P393_Q812A","P393_Q812B","P393_Q812C","P393_Q812D","P393_Q812E","P393_Q812F","P393_Q812G","P393_Q812H"
"ERCC-00034",0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,219,0,142,0,206,0,0,0,264,0,0,0,0,0,0,202,0
"ERCC-00035",0,0,180,4,0,0,1,113,0,0,139,0,0,0,0,0,1,38,0,0,159,0,128,0,0,0,0,0,0,0,154,218,34,0,0,0,1,0,0,0,113,1,0,0,0,0,348,0,0,67,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,1,113,0,175,131,219,0,0,0,0,0,24,190,0,0,0,18,0,0,0,232,0,0,0,157,51,1,0,158,0,83
"ERCC-00039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00042",0,159,200,249,152,456,394,483,246,154,289,158,451,529,436,196,0,127,560,20,152,214,475,0,0,325,558,287,462,8,189,248,1,257,80,15,46,162,0,560,374,55,117,211,515,1,195,141,121,80,203,144,27,539,0,419,410,10,482,2,0,196,219,470,3,338,378,188,253,660,1,185,6,121,108,0,359,442,877,3,360,0,0,377,0,1,186,0,109,37,141,330,268,2,43,43
"ERCC-00043",0,789,236,431,273,28,2,54,210,547,93,12,420,384,1166,317,752,359,353,687,119,258,323,2,0,112,267,366,773,159,208,793,386,14,564,252,297,567,474,819,121,76,133,387,511,241,3,323,310,498,1,589,422,192,170,1007,16,3,194,1,412,1100,241,685,1,757,326,306,467,481,698,400,538,154,298,670,1,255,426,279,151,325,317,757,494,340,429,956,207,171,320,400,394,52,635,449
"ERCC-00044",0,9,0,0,0,0,0,0,0,130,0,0,0,0,0,95,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,231,39,0,141,0,1,0,0,1,0,240,0,93,111,0,0,0,0,0,0,0,49,51,0,0,0,48,0,0,0,0,0,181,0,0,228,0,0,123,0,3,0,0,0,0,0,0,276,0,0,15,0,0,0,3,0,0,0,30,194
"ERCC-00046",8,3551,2299,3330,5513,3897,4261,4705,1775,2052,2753,2827,3422,4903,4043,2735,2619,2172,2078,2380,4000,4775,3122,3567,3024,3378,4183,1834,3171,3883,4008,5005,2719,3035,3261,3583,3383,2567,3611,5520,2735,3584,2469,3080,5669,3206,3964,2375,1205,3919,2899,3291,5359,4134,2554,3528,1605,2631,2795,3060,4121,3705,2261,3454,2234,3662,3351,2647,3535,2541,3976,3607,1782,1633,2725,3276,2399,3209,4409,2906,2547,4558,1952,2654,1899,3205,3646,4113,1787,3664,3828,3767,3231,2264,2645,2713
"ERCC-00048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ERCC-00051",0,0,0,1,0,0,0,0,28,10,39,0,0,0,0,0,0,0,6,0,2,0,0,13,0,0,0,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,15,41,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,29,0,0,0,27,1,3,0,0,0,0,0,35,0,2,0,0,32,0,0,16,0,0,27,14,0,27,33,31
"ERCC-00053",0,184,126,0,0,0,0,242,3,0,0,0,0,0,0,62,0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,168,0,2,0,0,0,0,197,0,0,0,0,0
"ERCC-00054",0,1,1,1,0,1,15,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,21,0,0,0,0,18,0,0,0,0,1,1,2,1,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,1,0,0,0,21,1,0,0,0,0,1,0,0,0,1,0,21,1,0,0,0,0,0,1,0,1,1
"ERCC-00057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00059",0,0,0,1,0,0,0,179,0,0,159,0,0,1,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,180,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ERCC-00060",0,3,330,111,471,321,839,329,395,209,318,32,554,212,196,117,131,560,344,302,166,309,268,276,173,223,93,631,344,429,274,641,465,224,339,288,323,169,293,242,236,17,2,391,117,640,115,1,229,287,772,330,112,6,314,104,100,649,163,354,217,270,590,669,96,307,110,376,173,8,407,712,236,153,266,282,381,373,609,649,93,400,144,533,301,767,341,405,193,225,245,134,174,225,426,184
"ERCC-00061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ERCC-00062",0,0,0,0,264,0,0,0,0,0,10,236,414,0,0,0,260,94,0,0,0,0,0,3,83,0,9,0,0,0,0,0,0,122,0,183,211,0,0,0,0,0,211,16,0,0,0,0,8,0,2,0,185,0,0,0,0,0,0,16,682,159,0,574,0,1,1,187,0,1,0,6,0,120,0,0,0,0,0,204,43,0,3,54,0,0,18,0,198,264,0,0,130,0,6,1
"ERCC-00067",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00071",0,0,0,0,0,0,1,0,0,0,136,0,108,53,117,0,153,0,0,7,0,2,0,0,0,0,0,99,1,0,0,0,0,0,151,0,0,5,0,0,0,119,95,1,0,0,0,0,0,0,0,2,173,0,1,0,0,96,0,0,3,0,90,169,0,39,187,0,0,28,0,0,0,0,115,0,147,0,0,0,0,0,0,109,0,53,0,0,0,0,0,0,0,141,137,160
"ERCC-00073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ERCC-00074",72,15522,20220,14264,21132,19869,22484,20771,14301,14616,18982,21127,25417,24432,22313,13594,14985,17879,19434,19915,25924,21408,18162,19564,14574,18361,18173,12951,20523,24174,17144,20466,10159,12034,19920,19367,26174,22562,24460,20998,12348,19044,13460,15896,26065,17866,20223,13066,11261,16645,18871,17948,22461,20742,22506,16212,11977,14939,21945,17826,23285,19989,17443,19115,9334,22487,19891,19934,25501,15327,24690,20490,12686,18360,18868,21769,19380,21209,23859,19356,12253,19522,17725,17101,18686,19166,24180,22315,12968,23612,18862,17910,20567,20289,20261,17837
"ERCC-00075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00076",0,0,111,0,0,0,10,164,45,295,186,152,43,0,364,21,463,1,285,1,132,0,120,161,68,0,0,0,0,0,0,100,0,0,120,0,318,219,0,0,0,0,151,0,419,151,0,0,1,0,43,135,0,353,19,0,0,78,114,0,0,0,0,51,1,298,0,135,205,305,187,0,0,0,0,295,184,1,0,0,178,9,129,126,180,16,0,0,0,0,0,0,49,5,1,1
"ERCC-00077",0,8,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00078",0,0,0,0,101,0,164,0,0,0,64,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,0,0,0,0,108,0,0,0,0,148,0,0,1,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,183,133,0,32,0,0,150,192,0,0,0,0,0,93,0,0,1,0
"ERCC-00079",0,76,0,0,0,0,160,78,0,0,0,208,1,3,0,0,0,0,0,0,0,175,0,0,81,0,67,88,1,0,0,0,1,0,55,0,3,77,68,0,0,2,94,0,0,0,0,1,0,0,0,0,1,89,1,0,23,0,0,0,2,132,0,126,0,0,0,8,1,0,0,0,79,0,0,0,0,0,0,0,0,1,0,69,369,231,1,198,0,0,94,0,111,6,98,62
"ERCC-00081",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"ERCC-00083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00084",0,0,0,106,76,0,0,0,94,0,0,0,157,1,0,0,0,0,0,1,0,0,125,0,0,0,0,83,36,0,1,0,0,0,0,0,114,4,0,0,0,134,0,0,0,0,0,0,97,0,0,1,197,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,182,0,0,0,0,0,133,0,0,0,40,1
"ERCC-00085",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,2,0,0,143,4,0,7,0,0,2,0,0,0,4,5,0,1,1,0,0,1,0,18,0,16,0,0,0,0,2,1,0,1,5,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,76,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
"ERCC-00086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00092",0,7,559,548,233,35,285,351,34,354,0,5,269,0,1,1,172,169,218,149,245,0,168,522,143,112,280,0,445,536,138,575,419,132,0,189,1,1,273,0,0,172,180,283,242,10,978,0,203,0,1,190,0,154,265,231,0,223,0,154,14,0,535,375,0,239,636,1,212,151,226,165,182,148,1,0,254,0,1,1,0,491,364,158,527,0,0,269,534,196,196,332,35,153,264,999
"ERCC-00095",0,0,361,177,0,297,46,0,0,169,0,171,0,126,8,102,0,0,150,1,94,223,131,3,0,20,148,282,1,211,309,1,79,117,116,0,408,153,150,169,106,110,93,160,1,328,419,0,103,1,0,0,27,241,0,206,145,156,0,0,0,2,1,1,1,0,0,202,174,0,504,364,110,160,0,123,0,1,120,310,174,121,1,54,12,0,0,0,0,327,91,286,0,392,97,201
"ERCC-00096",22,9832,8985,7641,14511,13082,10258,7571,6376,9712,9199,8537,10698,12912,10401,6378,6931,9195,9814,7984,8878,12372,9047,11318,6611,8487,9217,6837,8354,13545,9528,13213,6839,5046,8885,10982,14454,9898,11387,11146,6147,9882,7533,9493,13028,8856,11646,7694,4636,7512,8128,8370,12422,11046,9964,7172,4705,7954,5955,10239,11090,11297,7122,11831,4578,8387,11035,11290,13059,9717,11377,10266,5314,7218,9871,9909,9185,8417,14614,12485,6542,8691,7277,6674,10796,9981,12526,10328,7499,10623,9937,9772,9400,11797,9893,8469
"ERCC-00097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ERCC-00098",0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,4
"ERCC-00099",0,0,0,0,0,0,0,0,0,0,0,0,163,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,1,2
"ERCC-00104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00108",0,676,456,435,899,576,717,697,90,753,829,860,612,742,136,868,535,753,226,510,429,377,500,313,578,571,489,198,14,504,836,695,176,184,402,194,687,561,561,666,59,388,605,379,709,823,426,287,286,666,223,144,502,1,151,244,24,644,1050,284,486,822,725,1251,642,1207,331,699,641,908,594,687,108,548,643,784,142,216,1618,603,471,979,473,525,693,399,808,896,289,12,932,456,198,385,912,264
"ERCC-00109",0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
